hpcd,mdc6,ope,value
31294,20110,97,21
31294,60030,99,21
31294,60040,97,21
31294,60102,97,21
31294,120160,1,21
31294,120220,1,21
31294,160200,97,21
31294,160700,97,21
31295,60035,97,21
31295,60040,2,21
31299,40050,99,21
31301,50163,3,21
31301,60300,97,21
31301,110060,99,21
31304,30400,99,21
31304,60340,3,21
31306,60300,99,21
31308,10050,2,21
31308,60040,99,21
31308,60130,99,21
31308,110200,2,21
31314,60160,1,21
31315,40120,99,21
31319,60130,97,21
31319,60370,97,21
31320,50210,97,21
31321,60330,2,21
31322,50180,2,21
31323,90010,1,21
31323,12002x,2,21
31324,30400,99,21
31324,50050,2,21
31326,50130,97,21
31326,100393,99,21
31327,60190,99,21
31327,60210,97,21
31328,50070,99,21
31328,60340,99,21
31328,70560,99,21
31329,60102,99,21
31329,60130,99,21
31330,10080,99,21
31330,40080,97,21
31330,40190,99,21
31331,40081,97,21
31331,60050,97,21
31331,60150,2,21
31331,60340,99,21
31331,110060,99,21
31332,60035,99,21
31332,60335,2,21
31333,50070,99,21
31336,50030,97,21
31337,40081,99,21
31337,60035,1,21
31337,60190,99,21
31338,10069,99,21
31338,70041,99,21
31338,70350,1,21
31338,71030,99,21
31339,60160,1,21
31340,10060,97,21
31340,40130,99,21
31340,110070,3,21
31342,60300,97,21
31342,180040,97,21
31343,60010,97,21
31343,70560,99,21
31343,90020,97,21
31343,160690,99,21
31344,60090,2,21
31344,60150,2,21
31344,110280,2,21
31345,100020,1,21
31346,10080,99,21
31347,160850,2,21
31348,40081,97,21
31352,70341,2,21
31352,160400,99,21
31353,130030,99,21
31353,130060,97,21
31354,60340,99,21
31354,160760,97,21
31355,60050,3,21
31355,70230,1,21
31355,160760,97,21
31357,40040,99,21
31358,60050,3,21
31358,60050,99,21
31358,90010,2,21
31358,12002x,2,21
31359,60130,99,21
31360,10010,99,21
31360,60130,99,21
31360,60140,97,21
31360,60350,99,21
31360,160850,1,21
31361,60035,3,21
31361,160980,99,21
31363,10060,99,21
31363,50210,97,21
31363,60340,3,21
31365,40081,99,21
31365,50180,2,21
31365,90010,99,21
31365,110280,2,21
31368,60335,99,21
31370,60020,99,21
31372,70343,99,21
31374,30250,99,21
31374,60130,99,21
31377,60150,3,21
31377,161060,99,21
31378,60340,3,21
31379,30430,97,21
31379,60060,99,21
31379,60190,99,21
31379,60340,99,21
31381,60020,97,21
31382,12002x,1,21
31383,40080,99,21
31385,40081,99,21
31386,40081,99,21
31386,06007x,99,21
31387,30400,99,21
31387,50070,99,21
31387,130060,97,21
31387,160740,1,21
31389,120200,99,21
31393,10230,99,21
31393,60050,99,21
31393,60570,99,21
31394,50080,99,21
31396,160720,1,21
31396,160980,99,21
31399,60150,3,21
31399,160690,99,21
31403,60040,3,21
31404,60020,2,21
31404,60050,3,21
31404,60370,99,21
31404,110290,97,21
31406,60370,97,21
31406,120170,99,21
31406,14031x,4,21
31407,80006,1,21
31408,50080,1,21
31408,50080,99,21
31408,70350,1,21
31408,11022x,1,21
31409,10080,99,21
31410,50180,2,21
31410,12002x,99,21
31411,40080,97,21
31411,50030,97,21
31411,110080,1,21
31412,60130,99,21
31412,07040x,1,21
31413,60210,99,21
31413,90010,1,21
31417,50070,99,21
31417,110280,2,21
31417,130040,99,21
31421,160100,97,21
31421,180040,97,21
31422,60340,3,21
31427,60300,99,21
31427,60340,99,21
31428,160620,1,21
31429,60235,97,21
31429,130040,99,21
31430,60300,97,21
31434,60035,1,21
31434,60040,99,21
31434,130030,97,21
31438,70343,99,21
31438,160690,99,21
31441,30400,99,21
31441,60210,99,21
31442,60210,99,21
31443,30390,99,21
31443,50180,2,21
31443,70560,99,21
31443,90010,1,21
31444,40040,97,21
31444,60130,99,21
31445,60035,3,21
31445,60150,99,21
31445,60300,99,21
31447,40081,99,21
31447,60190,99,21
31447,130090,97,21
31448,10050,2,21
31449,60300,99,21
31450,60340,99,21
31453,60040,97,21
31453,60150,3,21
31456,50080,99,21
31456,60140,97,21
31456,60335,99,21
31456,70010,1,21
31458,160100,99,21
31459,60035,99,21
31460,140010,97,21
31461,60035,99,21
31461,11022x,1,21
31462,60150,3,21
31462,130040,99,21
31462,161060,99,21
31464,60350,97,21
31465,70330,97,21
31465,120180,1,21
31465,160400,99,21
31468,60335,2,21
31469,20200,97,21
31469,20240,97,21
31469,40081,97,21
31469,60335,97,21
31469,130010,99,21
31470,06007x,97,21
31471,50050,99,21
31474,10040,99,21
31474,160980,99,21
31476,10070,99,21
31477,60150,3,21
31482,50070,99,21
31482,60020,99,21
31483,60020,99,21
31485,03001x,99,21
31485,110280,97,21
31486,60160,1,21
31486,60210,99,21
31486,160760,97,21
31489,50030,97,21
31489,50170,3,21
31491,40040,99,21
31492,60035,99,21
31492,60102,99,21
31492,110280,99,21
31493,50130,99,21
31495,90010,99,21
31496,60060,97,21
31496,100393,99,21
31496,130060,97,21
31498,30240,99,21
31498,130090,97,21
31502,10040,1,21
31502,60140,99,21
31502,120230,2,21
31503,60210,97,21
31503,60350,99,21
31504,50170,99,21
31507,70343,99,21
31508,60102,97,21
31508,60340,99,21
31508,180040,97,21
31509,60150,99,21
31509,120060,2,21
31509,160620,97,21
31509,160850,1,21
31510,120200,99,21
31511,110290,99,21
31511,160700,97,21
31512,60160,1,21
31512,110280,99,21
31513,50080,99,21
31513,60035,97,21
31513,160780,97,21
31514,30150,97,21
31514,50070,97,21
31514,60102,97,21
31514,60370,99,21
31514,120070,1,21
31514,160100,97,21
31515,60330,2,21
31515,130090,97,21
31516,40120,99,21
31516,50080,1,21
31516,180060,97,21
31517,06007x,99,21
31517,60130,99,21
31517,12002x,2,21
31518,70560,99,21
31518,110070,3,21
31518,110070,99,21
31518,120170,99,21
31519,50080,99,21
31519,60130,99,21
31519,100393,99,21
31519,120200,99,21
90005,60100,1,21
90008,10230,99,21
90009,40030,99,21
90012,60020,99,21
90013,60102,99,21
90014,50180,2,21
90020,70160,1,21
90021,50130,99,21
90022,30400,99,21
90032,50050,2,21
90035,60102,97,21
90039,110310,99,21
90045,130030,99,21
90046,10030,1,21
90047,120090,97,21
90048,110280,99,21
90050,40080,99,21
90052,50140,99,21
90054,60130,99,21
90054,60210,99,21
90058,60100,99,21
90058,110280,99,21
90061,30400,99,21
90061,160800,99,21
90063,110310,99,21
90065,160740,1,21
90072,60100,1,21
90072,70350,1,21
90072,160800,1,21
90073,50130,99,21
90075,160720,97,21
90076,40081,99,21
90077,180040,97,21
90079,07040x,1,21
90081,160690,99,21
90082,160800,1,21
90086,10010,2,21
90087,40080,99,21
90095,110310,99,21
90096,50080,1,21
90098,130010,97,21
90100,10010,2,21
90102,60210,97,21
90102,90010,99,21
90102,160100,99,21
90104,30250,99,21
90104,50070,99,21
90104,60102,99,21
90107,110280,99,21
90111,60035,1,21
90113,110310,99,21
90118,60035,1,21
90118,90020,97,21
90118,160100,97,21
90121,90010,99,21
90131,160620,2,21
90132,70350,99,21
90136,40040,99,21
90137,70350,99,21
90138,110080,99,21
90140,70160,1,21
90141,07040x,1,21
90142,70230,1,21
90145,70230,2,21
90147,60340,3,21
90148,10060,99,21
90151,50170,3,21
90152,60210,99,21
90156,130020,99,21
90161,160690,99,21
90166,60235,97,21
90166,160610,1,21
90167,60020,4,21
90167,60102,99,21
90167,60241,97,21
90171,60210,99,21
90174,30400,99,21
90182,30400,99,21
90182,60020,97,21
90182,60160,1,21
90182,90010,97,21
90184,50130,99,21
90186,60020,99,21
90189,60020,99,21
90190,40080,99,21
90192,60050,99,21
90192,60100,99,21
90196,160760,97,21
90197,90010,1,21
90198,30250,99,21
90200,50170,97,21
90202,140490,99,21
90204,60340,3,21
90206,160690,2,21
90219,60050,99,21
90219,60060,97,21
90219,60060,99,21
90221,110280,99,21
90222,06007x,99,21
90222,60102,99,21
90222,60170,2,21
90223,60130,99,21
90225,160620,2,21
90227,10070,99,21
90227,160100,97,21
90227,160720,1,21
90230,160720,1,21
90231,30250,99,21
90232,50130,99,21
90236,10040,99,21
90236,60210,99,21
90238,60035,1,21
90238,06007x,99,21
90240,50130,99,21
90246,160760,97,21
30427,20000,0,21
30310,20000,0,21
30364,30000,0,21
31408,20000,0,21
30258,20000,0,21
20026,30000,0,21
30763,90000,0,21
20006,20000,0,21
30458,20000,0,21
31016,20000,0,21
31008,20000,0,21
31269,50000,0,21
30076,20000,0,21
598,10000,0,21
190,20000,0,21
31025,30000,0,21
31338,20000,0,21
30346,20000,0,21
90180,110000,0,21
30517,20000,0,21
3047,120000,0,21
20095,20000,0,21
30777,20000,0,21
31510,140000,0,21
90002,70000,0,21
30701,40000,0,21
10026,90000,0,21
30592,20000,0,21
31242,120000,0,21
30468,20000,0,21
234,110000,0,21
30308,20000,0,21
30787,110000,0,21
30364,70000,0,21
30953,110000,0,21
20124,140000,0,21
31107,140000,0,21
30855,40000,0,21
30213,140000,0,21
31031,110000,0,21
2098,40000,0,21
20080,20000,0,21
30576,40000,0,21
30870,50000,0,21
30853,70000,0,21
2807,70000,0,21
2846,50000,0,21
30379,140000,0,21
90114,40000,0,21
30985,20000,0,21
30991,140000,0,21
90013,40000,0,21
30720,20000,0,21
3044,120000,0,21
1100,40000,0,21
926,40000,0,21
30910,40000,0,21
30492,180000,0,21
95,110000,0,21
580,100000,0,21
1220,40000,0,21
20057,140000,0,21
2655,10000,0,21
30055,50000,0,21
31331,20000,0,21
30115,10000,0,21
30691,40000,0,21
30946,110000,0,21
31083,50000,0,21
1156,160000,0,21
30057,160000,0,21
769,40000,0,21
30860,50000,0,21
31480,160000,0,21
1159,50000,0,21
31124,50000,0,21
30436,110000,0,21
90225,70000,0,21
1103,40000,0,21
30342,110000,0,21
31036,180000,0,21
30634,40000,0,21
257,50000,0,21
910,40000,0,21
31292,40000,0,21
406,40000,0,21
30519,140000,0,21
30487,110000,0,21
90106,110000,0,21
1025,40000,0,21
30151,10000,0,21
31261,110000,0,21
667,40000,0,21
30170,30000,0,21
31477,30000,0,21
30139,140000,0,21
2535,50000,0,21
30304,110000,0,21
1255,70000,0,21
46,40000,0,21
1220,50000,0,21
30798,50000,0,21
31152,10000,0,21
221,40000,0,21
2095,70000,0,21
3188,110000,0,21
90087,40000,0,21
90197,50000,0,21
454,40000,0,21
30705,10000,0,21
90170,40000,0,21
603,50000,0,21
1665,40000,0,21
1891,50000,0,21
31154,10000,0,21
348,110000,0,21
2503,30000,0,21
30626,50000,0,21
31077,40000,0,21
31239,180000,0,21
31290,50000,0,21
90212,110000,0,21
895,50000,0,21
1579,40000,0,21
30045,90000,0,21
30838,90000,0,21
31474,180000,0,21
247,40000,0,21
1251,180000,0,21
1596,50000,0,21
2059,110000,0,21
2080,160000,0,21
2221,110000,0,21
2453,40000,0,21
30743,180000,0,21
31498,110000,0,21
4,110000,0,21
947,40000,0,21
31345,100000,0,21
90042,110000,0,21
43,40000,0,21
203,50000,0,21
573,40000,0,21
2415,10000,0,21
1154,40000,0,21
1628,110000,0,21
31078,10000,0,21
45,110000,0,21
319,50000,0,21
620,40000,0,21
30464,110000,0,21
31388,50000,0,21
331,40000,0,21
1399,50000,0,21
30143,50000,0,21
30179,50000,0,21
209,10000,0,21
2981,110000,0,21
924,160000,0,21
1477,110000,0,21
1653,50000,0,21
30365,50000,0,21
30428,20000,0,21
30877,50000,0,21
30633,30000,0,21
31154,130000,0,21
228,110000,0,21
1164,10000,0,21
1858,40000,0,21
30144,180000,0,21
2021,50000,0,21
2425,60000,0,21
760,70000,0,21
2059,70000,0,21
30383,50000,0,21
31375,40000,0,21
31506,40000,0,21
679,160000,0,21
1268,40000,0,21
30775,180000,0,21
31174,110000,0,21
1,10000,0,21
238,10000,0,21
779,110000,0,21
2834,70000,0,21
30731,130000,0,21
31308,120000,0,21
139,160000,0,21
1903,160000,0,21
2731,50000,0,21
31041,10000,0,21
31047,180000,0,21
31499,10000,0,21
430,130000,0,21
485,40000,0,21
1130,10000,0,21
2395,110000,0,21
2590,50000,0,21
2958,10000,0,21
30134,110000,0,21
30164,30000,0,21
30730,50000,0,21
30791,10000,0,21
31216,110000,0,21
31453,110000,0,21
1767,110000,0,21
30636,130000,0,21
690,110000,0,21
2536,110000,0,21
3170,120000,0,21
30119,110000,0,21
30243,50000,0,21
31116,160000,0,21
31324,30000,0,21
82,40000,0,21
1628,130000,0,21
30188,30000,0,21
30297,10000,0,21
1109,50000,0,21
1316,160000,0,21
2644,40000,0,21
30714,70000,0,21
31226,30000,0,21
90069,10000,0,21
14,40000,0,21
433,110000,0,21
591,110000,0,21
1182,10000,0,21
1630,50000,0,21
20005,10000,0,21
30550,10000,0,21
1085,60000,0,21
1856,110000,0,21
1897,40000,0,21
2404,110000,0,21
30821,10000,0,21
993,160000,0,21
2510,110000,0,21
30061,50000,0,21
228,10000,0,21
571,160000,0,21
1208,40000,0,21
1280,60000,0,21
1561,40000,0,21
2638,160000,0,21
2913,10000,0,21
30818,120000,0,21
90145,50000,0,21
90188,110000,0,21
90191,130000,0,21
169,40000,0,21
609,110000,0,21
1486,40000,0,21
1751,40000,0,21
2827,160000,0,21
30168,130000,0,21
30507,130000,0,21
31122,130000,0,21
584,110000,0,21
790,50000,0,21
1318,160000,0,21
1419,10000,0,21
2503,120000,0,21
2702,40000,0,21
1015,110000,0,21
1225,40000,0,21
1710,70000,0,21
2717,70000,0,21
30110,30000,0,21
30144,10000,0,21
30375,110000,0,21
31036,10000,0,21
31172,130000,0,21
31291,130000,0,21
31389,130000,0,21
31393,100000,0,21
90138,70000,0,21
12,110000,0,21
521,70000,0,21
704,70000,0,21
816,10000,0,21
1333,160000,0,21
1713,160000,0,21
897,10000,0,21
1163,110000,0,21
30263,40000,0,21
30675,70000,0,21
30706,130000,0,21
31104,130000,0,21
31281,90000,0,21
31289,70000,0,21
6,130000,0,21
9,80000,0,21
28,140000,0,21
30,130000,0,21
38,50000,0,21
45,10000,0,21
63,40000,0,21
63,100000,0,21
73,60000,0,21
73,160000,0,21
99,110000,0,21
102,30000,0,21
112,100000,0,21
114,40000,0,21
128,100000,0,21
138,10000,0,21
155,100000,0,21
161,40000,0,21
164,100000,0,21
169,100000,0,21
173,100000,0,21
226,10000,0,21
226,80000,0,21
234,100000,0,21
235,100000,0,21
240,10000,0,21
241,10000,0,21
248,10000,0,21
273,60000,0,21
315,40000,0,21
321,70000,0,21
344,100000,0,21
353,60000,0,21
356,130000,0,21
389,100000,0,21
405,80000,0,21
409,50000,0,21
427,160000,0,21
478,160000,0,21
482,110000,0,21
483,100000,0,21
524,100000,0,21
536,130000,0,21
540,100000,0,21
582,60000,0,21
608,100000,0,21
618,170000,0,21
625,10000,0,21
627,100000,0,21
647,10000,0,21
669,100000,0,21
679,60000,0,21
691,10000,0,21
707,10000,0,21
721,40000,0,21
723,100000,0,21
728,100000,0,21
781,180000,0,21
788,160000,0,21
799,40000,0,21
806,100000,0,21
822,110000,0,21
885,50000,0,21
885,100000,0,21
889,60000,0,21
891,160000,0,21
893,60000,0,21
897,70000,0,21
953,40000,0,21
962,160000,0,21
1001,10000,0,21
1012,60000,0,21
1026,100000,0,21
1037,70000,0,21
1064,100000,0,21
1076,90000,0,21
1085,100000,0,21
1133,170000,0,21
1145,40000,0,21
1157,100000,0,21
1185,40000,0,21
1207,40000,0,21
1211,100000,0,21
1211,110000,0,21
1228,60000,0,21
1255,50000,0,21
1301,70000,0,21
1318,40000,0,21
1321,60000,0,21
1333,60000,0,21
1340,100000,0,21
1349,160000,0,21
1354,10000,0,21
1358,60000,0,21
1390,70000,0,21
1405,70000,0,21
1422,10000,0,21
1451,70000,0,21
1505,160000,0,21
1523,100000,0,21
1561,160000,0,21
1579,70000,0,21
1590,110000,0,21
1613,80000,0,21
1649,130000,0,21
1669,160000,0,21
1708,60000,0,21
1715,110000,0,21
1748,10000,0,21
1790,160000,0,21
1858,160000,0,21
1872,160000,0,21
1879,100000,0,21
1908,10000,0,21
2016,100000,0,21
2023,60000,0,21
2133,100000,0,21
2135,40000,0,21
2184,60000,0,21
2225,10000,0,21
2249,110000,0,21
2304,160000,0,21
2322,100000,0,21
2358,40000,0,21
2366,160000,0,21
2370,100000,0,21
2386,10000,0,21
2409,10000,0,21
2409,160000,0,21
2417,100000,0,21
2458,60000,0,21
2458,160000,0,21
2471,80000,0,21
2472,160000,0,21
2487,10000,0,21
2523,160000,0,21
2537,160000,0,21
2548,150000,0,21
2555,100000,0,21
2555,160000,0,21
2590,80000,0,21
2655,100000,0,21
2698,100000,0,21
2699,160000,0,21
2717,10000,0,21
2718,170000,0,21
2732,100000,0,21
2793,100000,0,21
2826,100000,0,21
2834,30000,0,21
2846,80000,0,21
2900,10000,0,21
3021,100000,0,21
3060,70000,0,21
3060,100000,0,21
3061,70000,0,21
3104,160000,0,21
3180,160000,0,21
3181,40000,0,21
3181,110000,0,21
3189,70000,0,21
3244,10000,0,21
10056,170000,0,21
10072,170000,0,21
10076,170000,0,21
20014,170000,0,21
20034,150000,0,21
20102,170000,0,21
20112,130000,0,21
20117,170000,0,21
20134,170000,0,21
20156,170000,0,21
30019,40000,0,21
30027,100000,0,21
30032,180000,0,21
30051,170000,0,21
30054,150000,0,21
30057,70000,0,21
30064,80000,0,21
30074,70000,0,21
30074,100000,0,21
30075,30000,0,21
30126,170000,0,21
30139,150000,0,21
30157,100000,0,21
30159,170000,0,21
30163,130000,0,21
30199,130000,0,21
30207,160000,0,21
30235,150000,0,21
30241,150000,0,21
30263,100000,0,21
30289,80000,0,21
30312,100000,0,21
30335,180000,0,21
30357,130000,0,21
30365,80000,0,21
30400,10000,0,21
30402,80000,0,21
30479,130000,0,21
30498,100000,0,21
30540,100000,0,21
30576,80000,0,21
30580,120000,0,21
30585,80000,0,21
30617,70000,0,21
30619,180000,0,21
30640,150000,0,21
30656,130000,0,21
30668,80000,0,21
30683,10000,0,21
30719,80000,0,21
30742,80000,0,21
30750,130000,0,21
30787,100000,0,21
30802,70000,0,21
30829,20000,0,21
30950,40000,0,21
30960,130000,0,21
31011,140000,0,21
31036,80000,0,21
31039,30000,0,21
31069,30000,0,21
31075,180000,0,21
31080,150000,0,21
31088,80000,0,21
31089,130000,0,21
31108,80000,0,21
31149,10000,0,21
31165,130000,0,21
31169,130000,0,21
31198,150000,0,21
31239,130000,0,21
31260,180000,0,21
31282,100000,0,21
31285,160000,0,21
31292,70000,0,21
31309,10000,0,21
31312,160000,0,21
31313,50000,0,21
31318,170000,0,21
31323,130000,0,21
31342,170000,0,21
31420,110000,0,21
31442,70000,0,21
31450,160000,0,21
31457,70000,0,21
31463,80000,0,21
31494,80000,0,21
31499,180000,0,21
90052,160000,0,21
90060,80000,0,21
90061,80000,0,21
90090,80000,0,21
90109,80000,0,21
90119,40000,0,21
90134,60000,0,21
90141,180000,0,21
90152,100000,0,21
90163,110000,0,21
90172,100000,0,21
90190,60000,0,21
90203,160000,0,21
90204,160000,0,21
90207,10000,0,21
90207,60000,0,21
90244,70000,0,21
1,130090,99,20
1,180040,97,20
4,10060,99,20
8,60060,99,20
15,40080,99,20
16,30250,99,20
17,90010,1,20
24,70350,2,20
28,70560,99,20
30,10230,99,20
43,70085,97,20
44,40080,99,20
47,10030,99,20
48,60160,1,20
50,60160,1,20
53,30400,99,20
54,60130,99,20
57,160650,99,20
63,60230,97,20
64,110310,99,20
68,30250,99,20
68,40080,99,20
71,60160,1,20
71,110070,97,20
75,160800,1,20
78,160690,99,20
82,40080,99,20
83,60100,1,20
88,30250,99,20
88,40080,99,20
98,160780,97,20
99,40080,99,20
102,60335,2,20
114,60035,99,20
117,60130,99,20
131,70230,99,20
136,160100,97,20
137,60040,99,20
139,70350,97,20
142,70350,99,20
147,50130,99,20
151,160690,99,20
153,120010,99,20
163,70350,97,20
163,160610,97,20
165,180040,97,20
169,50130,99,20
169,06007x,99,20
170,70230,1,20
172,11013x,99,20
177,60035,1,20
180,10170,99,20
182,160850,1,20
187,60335,99,20
188,50130,99,20
192,10060,99,20
192,40081,99,20
199,10010,99,20
200,160650,99,20
210,40081,99,20
214,40081,99,20
216,30250,99,20
220,10030,99,20
220,10230,99,20
220,60020,99,20
220,60150,99,20
226,60210,99,20
230,160800,1,20
235,130090,97,20
238,160100,99,20
245,10060,99,20
246,50130,99,20
250,90010,2,20
261,10310,99,20
265,160690,99,20
269,10060,99,20
275,50130,99,20
284,60100,1,20
285,110280,99,20
293,50130,99,20
304,160690,99,20
313,70343,1,20
313,11013x,4,20
313,160800,1,20
315,110200,2,20
316,50030,97,20
325,40081,99,20
328,60100,1,20
335,60210,99,20
344,70230,1,20
348,40040,97,20
351,40080,99,20
355,50130,99,20
358,60102,99,20
362,160650,99,20
370,50130,99,20
395,60150,99,20
406,50140,99,20
411,10060,99,20
411,130090,97,20
428,30240,99,20
428,90010,97,20
454,40080,99,20
455,40080,99,20
462,60035,1,20
478,60100,1,20
488,50210,97,20
489,50130,99,20
490,50140,99,20
501,10060,99,20
501,40080,99,20
510,40080,99,20
510,180040,97,20
524,50130,99,20
527,160690,99,20
529,20230,97,20
532,90010,2,20
542,60060,99,20
551,70350,99,20
551,160980,99,20
554,60210,99,20
561,50140,99,20
577,40081,99,20
580,10070,2,20
583,60160,1,20
589,60100,1,20
592,70343,99,20
601,130030,97,20
606,10040,99,20
609,60102,99,20
624,70430,1,20
626,120160,99,20
626,120260,2,20
643,60130,99,20
644,10310,97,20
644,70560,99,20
653,50130,99,20
656,50140,99,20
656,110280,2,20
657,160700,97,20
674,11012x,4,20
679,30400,99,20
683,50130,99,20
704,60160,1,20
707,40080,99,20
709,60210,99,20
724,60100,1,20
726,60035,99,20
731,60035,1,20
731,60150,3,20
731,60210,99,20
741,10060,99,20
747,110310,99,20
764,160690,99,20
768,60130,99,20
770,11012x,99,20
770,160800,99,20
779,10060,99,20
788,60160,1,20
800,50130,99,20
806,60030,99,20
810,50030,97,20
811,10069,99,20
814,40081,99,20
820,60160,1,20
824,40081,99,20
844,160610,1,20
845,60100,1,20
845,110310,99,20
859,10230,99,20
860,70350,1,20
874,160690,99,20
880,50130,99,20
882,60570,99,20
882,110080,99,20
882,110310,99,20
891,60330,2,20
894,60090,2,20
904,160650,99,20
905,40080,99,20
913,50050,99,20
913,110310,99,20
913,180040,97,20
917,40080,99,20
922,110280,2,20
929,160610,97,20
930,110310,99,20
943,160720,1,20
944,60020,2,20
944,60140,97,20
952,160760,97,20
954,30250,99,20
957,180040,97,20
959,50130,99,20
964,30400,99,20
974,110310,99,20
976,50130,99,20
986,60130,99,20
1016,110280,99,20
1017,40080,99,20
1018,70230,1,20
1026,60040,99,20
1026,60210,99,20
1029,160610,1,20
1036,60210,99,20
1040,60340,3,20
1050,60330,2,20
1052,40081,99,20
1052,60330,2,20
1052,110310,99,20
1057,160800,1,20
1059,30250,99,20
1061,10060,99,20
1067,180040,97,20
1076,100020,97,20
1079,60150,3,20
1083,110070,2,20
1085,110280,99,20
1088,40040,99,20
1088,50130,99,20
1089,70343,99,20
1098,60100,1,20
1100,10069,99,20
1100,80250,99,20
1101,10060,99,20
1105,50130,99,20
1107,60130,99,20
1110,60210,99,20
1111,160610,1,20
1111,160700,97,20
1113,50130,99,20
1154,110080,99,20
1156,130090,97,20
1157,40080,99,20
1159,60130,99,20
1162,10060,99,20
1164,60102,99,20
1170,160700,97,20
1186,40080,99,20
1189,10060,99,20
1189,10069,99,20
1190,10069,99,20
1202,10060,99,20
1211,30400,99,20
1226,120170,1,20
1226,120260,99,20
1230,60160,1,20
1233,40081,99,20
1242,50130,99,20
1251,06007x,97,20
1253,60220,97,20
1260,60160,1,20
1269,130040,97,20
1271,60102,99,20
1273,60210,99,20
1288,50130,99,20
1288,160760,97,20
1291,20180,99,20
1294,60100,1,20
1298,60010,99,20
1298,12002x,97,20
1309,110280,97,20
1312,110280,2,20
1315,10060,99,20
1320,110280,99,20
1326,70341,2,20
1326,160690,1,20
1334,50210,97,20
1334,110200,2,20
1338,30250,99,20
1340,60210,99,20
1346,160690,99,20
1347,70560,99,20
1348,180050,99,20
1354,60040,99,20
1361,180040,97,20
1367,50080,99,20
1367,110310,99,20
1370,160100,99,20
1379,160850,2,20
1380,10170,99,20
1382,50050,99,20
1382,60210,99,20
1389,60060,97,20
1389,60160,1,20
1389,110070,3,20
1393,60210,99,20
1394,40080,99,20
1397,60020,99,20
1397,160700,97,20
1399,60335,99,20
1399,160700,97,20
1411,40081,99,20
1416,40210,99,20
1416,11012x,2,20
1416,160690,99,20
1419,110280,99,20
1420,160800,1,20
1421,60040,3,20
1426,50130,99,20
1426,160800,1,20
1451,40200,1,20
1460,60150,99,20
1464,60130,99,20
1464,70343,1,20
1465,50130,99,20
1468,60100,1,20
1471,60130,99,20
1478,40130,99,20
1487,40080,99,20
1489,10069,99,20
1491,110310,99,20
1502,160610,1,20
1519,70341,99,20
1520,160690,99,20
1529,30400,99,20
1529,40081,99,20
1530,60035,99,20
1539,40080,99,20
1547,60130,99,20
1577,60040,3,20
1579,40080,99,20
1580,160850,1,20
1584,60035,99,20
1592,110280,99,20
1592,160650,99,20
1599,160620,2,20
1606,40081,99,20
1613,11013x,4,20
1613,180040,97,20
1627,60050,99,20
1628,110310,99,20
1628,130090,97,20
1631,70350,99,20
1640,160650,99,20
1649,60330,2,20
1649,160100,99,20
1672,140010,99,20
1677,50050,1,20
1681,110280,99,20
1692,60102,99,20
1692,60150,99,20
1719,60100,1,20
1720,70230,1,20
1747,60210,99,20
1752,70160,1,20
1755,110070,3,20
1758,60100,1,20
1762,50180,2,20
1765,70341,1,20
1768,30430,97,20
1772,160690,99,20
1786,60210,99,20
1817,160700,97,20
1846,71030,99,20
1847,120180,1,20
1909,160650,99,20
1926,120150,99,20
1928,160690,99,20
1929,70160,1,20
1931,60050,99,20
1932,11013x,99,20
1942,40080,99,20
1949,60100,99,20
1969,50130,99,20
1989,110310,99,20
1990,40080,99,20
1990,110200,2,20
2009,160760,97,20
2018,130090,97,20
2019,60210,99,20
2020,160100,99,20
2021,60100,1,20
2033,110280,99,20
2039,60210,99,20
2040,60035,99,20
2040,60210,99,20
2040,160610,1,20
2043,160850,2,20
2045,70350,1,20
2049,60020,99,20
2049,60100,1,20
2054,40080,99,20
2057,10230,99,20
2057,160720,1,20
2078,30400,99,20
2078,50130,99,20
2079,110280,99,20
2080,70350,2,20
2080,160690,1,20
2080,160690,2,20
2098,160690,99,20
2113,160800,1,20
2130,160690,99,20
2130,160760,97,20
2138,10070,99,20
2138,90020,97,20
2143,160760,97,20
2154,10230,99,20
2168,120170,99,20
2182,10170,99,20
2188,60100,1,20
2207,60100,1,20
2221,70343,1,20
2253,70350,2,20
2259,30400,99,20
2293,40081,99,20
2308,40080,99,20
2315,60340,3,20
2321,10060,99,20
2321,60160,1,20
2321,160850,2,20
2342,160780,97,20
2360,40040,99,20
2360,90010,97,20
2362,40081,99,20
2362,50130,99,20
2362,160800,99,20
2366,60035,99,20
2366,60130,99,20
2370,50070,99,20
2380,160690,99,20
2385,70343,99,20
2393,11012x,4,20
2403,40040,99,20
2411,160690,2,20
2425,50130,99,20
2429,70160,1,20
2431,10060,99,20
2431,60210,99,20
2441,10060,99,20
2452,40081,99,20
2453,50130,99,20
2472,40080,99,20
2478,60050,99,20
2490,60102,99,20
2497,71030,99,20
2503,60160,1,20
2503,60210,99,20
2503,60335,2,20
2524,40040,99,20
2524,160760,97,20
2526,50130,99,20
2530,60210,99,20
2548,10230,99,20
2554,10020,1,20
2557,71030,97,20
2569,40081,99,20
2584,160610,97,20
2584,160800,1,20
2590,110310,99,20
2616,60035,99,20
2619,50130,99,20
2646,120200,99,20
2648,40081,99,20
2651,60100,1,20
2661,60100,1,20
2683,110280,2,20
2697,11022x,99,20
2707,50130,99,20
2718,160760,97,20
2741,70160,97,20
2742,40040,99,20
2757,160100,99,20
